customer_id,operator,plan_type,region,customer_segment,device_type,network_type,internet_plan,payment_method,tenure_months,monthly_bill_bdt,call_minutes_monthly,sms_count_monthly,data_usage_gb_monthly,roaming_enabled,vas_subscribed,auto_renewal,activation_date,last_recharge_date,complaint_type,nps_score,churned
BD0000137,Robi,Prepaid,Khulna,Student,Feature Phone,3G,10GB/day,Mobile Banking (bKash),53,352.11,199.1,26,2.474,0,0,0,06/05/2023,12/04/2024,Customer Service,9,0
BD0000138,Robi,Postpaid,Khulna,Student,Smartphone (Budget),4G,30GB/month,Cash,1,657.86,194,24,5.898,1,0,1,29/04/2022,16/04/2024,No Complaint,2,0
BD0000139,Grameenphone,Postpaid,Dhaka,Senior,Smartphone (Premium),5G,1GB/day,Credit Card,39,499.22,194.6,33,0.727,0,0,1,09/05/2023,22/11/2023,No Complaint,1,0
BD0000140,Airtel,Prepaid,Chattogram,Student,Smartphone (Mid),4G,No Data,Mobile Banking (bKash),6,536.3,5.4,35,0,0,0,1,11/06/2022,07/06/2023,Customer Service,6,0
BD0000141,Airtel,Prepaid,Rangpur,Business,Smartphone (Premium),5G,1GB/day,Cash,16,50,56.3,31,3.084,0,1,0,25/06/2022,23/04/2022,No Complaint,2,0
BD0000142,Grameenphone,Prepaid,Sylhet,Student,Smartphone (Budget),4G,30GB/month,Mobile Banking (Nagad),1,218.32,41.4,33,1.324,1,1,0,22/09/2024,15/02/2023,Call Drop,9,0
BD0000143,Robi,Postpaid,Dhaka,Student,Smartphone (Mid),4G,2GB/day,Mobile Banking (bKash),14,526.82,130.8,31,10.683,0,0,1,22/05/2022,21/10/2023,No Complaint,4,0
BD0000144,Grameenphone,Prepaid,Dhaka,Student,Smartphone (Mid),4G,10GB/day,Mobile Banking (bKash),5,203.85,71.9,31,2.438,0,0,1,26/12/2024,31/05/2024,No Complaint,10,0
BD0000145,Grameenphone,Postpaid,Rajshahi,Urban,Smartphone (Premium),4G,2GB/day,Mobile Banking (bKash),19,741.14,86.4,36,4.856,0,0,1,15/09/2022,18/11/2024,No Complaint,5,0
BD0000146,Grameenphone,Postpaid,Rangpur,Rural,Feature Phone,4G,2GB/day,Auto Debit,32,1312.97,16.4,31,1.179,0,1,1,20/09/2022,27/07/2024,No Complaint,5,0
BD0000147,Robi,Prepaid,Barisal,Business,Smartphone (Budget),5G,30GB/month,Rocket,9,270.89,34,29,0.363,0,1,0,31/08/2024,05/09/2023,No Complaint,6,0
BD0000148,Robi,Prepaid,Dhaka,Student,Smartphone (Mid),3G,1GB/day,Mobile Banking (bKash),5,227.26,271.2,24,0.782,1,1,1,05/12/2022,02/10/2022,Billing Error,8,0
BD0000149,Grameenphone,Prepaid,Khulna,Student,Smartphone (Budget),4G,1GB/day,Mobile Banking (bKash),41,144.47,105.5,33,2.718,0,0,1,27/06/2023,08/06/2022,No Complaint,10,0
BD0000150,Grameenphone,Prepaid,Rajshahi,Rural,Feature Phone,2G,Unlimited,Mobile Banking (bKash),14,405.66,191.6,26,1.634,0,1,0,16/12/2024,13/10/2022,No Complaint,7,0
BD0000151,Banglalink,Prepaid,Chattogram,Student,Smartphone (Mid),3G,1GB/day,Credit Card,2,193.32,12.9,30,0.231,0,0,0,16/05/2024,15/02/2023,No Complaint,5,0
BD0000152,Grameenphone,Prepaid,Dhaka,Student,Smartphone (Mid),4G,1GB/day,Auto Debit,62,50,345.3,30,6.944,0,0,0,10/03/2023,04/02/2022,No Complaint,3,0
BD0000153,Grameenphone,Prepaid,Chattogram,Urban,Smartphone (Budget),4G,1GB/day,Mobile Banking (bKash),4,449.68,0.5,36,5.614,1,0,0,16/02/2023,21/08/2023,No Complaint,4,0
BD0000154,Robi,Prepaid,Rajshahi,Student,Smartphone (Mid),4G,5GB/day,Mobile Banking (bKash),4,147.46,468.7,19,0.426,0,0,0,01/10/2023,10/02/2023,No Complaint,2,0
BD0000155,Airtel,Prepaid,Barisal,Rural,Smartphone (Mid),4G,2GB/day,Rocket,15,299.81,165.5,18,1.991,0,0,1,28/03/2024,26/06/2022,No Complaint,2,0
BD0000156,Grameenphone,Prepaid,Khulna,Student,Smartphone (Mid),4G,No Data,Cash,27,229.32,475.4,25,0,0,0,0,04/02/2024,16/06/2022,No Complaint,8,0
BD0000157,Robi,Prepaid,Dhaka,Rural,Smartphone (Mid),5G,Unlimited,Mobile Banking (Nagad),3,420.66,178.5,33,0.487,0,1,1,16/06/2024,19/04/2023,Customer Service,3,0
BD0000158,Banglalink,Prepaid,Dhaka,Student,Smartphone (Budget),4G,5GB/day,Mobile Banking (Nagad),27,279.38,1355.8,24,4.163,1,0,0,25/11/2024,09/03/2022,No Complaint,6,0
BD0000159,Grameenphone,Prepaid,Dhaka,Business,Smartphone (Premium),4G,2GB/day,Cash,22,298.77,404.2,19,10.209,0,0,1,13/07/2024,09/07/2022,Billing Error,3,0
BD0000160,Robi,Prepaid,Dhaka,Business,Smartphone (Budget),5G,Unlimited,Mobile Banking (bKash),8,124.42,44.7,25,2.105,0,0,1,05/09/2022,26/10/2022,No Complaint,7,0
BD0000161,Grameenphone,Postpaid,Dhaka,Business,Smartphone (Mid),4G,30GB/month,Mobile Banking (bKash),2,891.29,129.5,34,1.821,0,0,1,23/05/2023,28/05/2022,No Complaint,4,0
BD0000162,Robi,Prepaid,Chattogram,Student,Smartphone (Budget),4G,30GB/month,Mobile Banking (bKash),23,50,69.6,31,1.96,0,0,0,06/04/2023,30/12/2023,No Complaint,5,0
BD0000163,Robi,Prepaid,Dhaka,Student,Smartphone (Premium),4G,5GB/day,Mobile Banking (Nagad),42,158.23,98.4,32,2.546,0,0,0,12/05/2022,16/01/2024,No Complaint,4,0
BD0000164,Robi,Prepaid,Dhaka,Urban,Smartphone (Budget),4G,30GB/month,Mobile Banking (bKash),7,280.84,183.4,26,4.191,0,0,0,24/11/2023,01/04/2022,Customer Service,9,0
BD0000165,Grameenphone,Prepaid,Rajshahi,Student,Smartphone (Mid),4G,No Data,Mobile Banking (bKash),64,80.57,411.9,23,0,0,1,1,13/02/2022,14/03/2022,No Complaint,9,0
BD0000166,Banglalink,Prepaid,Rajshahi,Business,Smartphone (Budget),4G,30GB/month,Cash,35,227.14,169.1,35,2.612,0,1,1,17/04/2023,27/08/2022,No Complaint,6,0
BD0000167,Grameenphone,Prepaid,Barisal,Student,Smartphone (Budget),3G,No Data,Cash,75,164,792,28,0,0,1,1,28/03/2023,27/08/2024,No Complaint,1,0
BD0000168,Grameenphone,Prepaid,Rangpur,Student,Smartphone (Budget),4G,5GB/day,Mobile Banking (bKash),9,249.92,0.7,33,1.334,0,0,1,15/01/2022,01/12/2022,No Complaint,8,0
BD0000169,Grameenphone,Prepaid,Khulna,Student,Smartphone (Mid),4G,30GB/month,Mobile Banking (Nagad),1,400.24,42.6,27,0.525,0,0,0,26/05/2022,10/10/2022,No Complaint,4,1
BD0000170,Robi,Postpaid,Chattogram,Rural,Smartphone (Premium),4G,2GB/day,Mobile Banking (Nagad),21,1429.86,95.9,38,2.222,0,1,1,01/05/2022,29/10/2023,No Complaint,1,0
BD0000171,Robi,Prepaid,Khulna,Urban,Smartphone (Mid),3G,2GB/day,Mobile Banking (Nagad),10,207.11,16,29,3.029,1,1,1,14/04/2023,29/05/2024,No Complaint,5,0
BD0000172,Grameenphone,Postpaid,Rajshahi,Urban,Smartphone (Premium),3G,2GB/day,Mobile Banking (Nagad),16,1019.91,7.8,37,3.974,0,1,1,19/05/2022,27/04/2024,No Complaint,1,0
BD0000173,Robi,Prepaid,Rangpur,Student,Smartphone (Mid),4G,No Data,Mobile Banking (bKash),25,50,113,18,0,0,0,0,06/03/2022,10/07/2023,Network Issue,3,0
BD0000174,Grameenphone,Prepaid,Barisal,Urban,Feature Phone,4G,2GB/day,Mobile Banking (bKash),6,179.29,378.3,20,0.319,0,0,0,08/11/2023,06/06/2022,Network Issue,4,0
BD0000175,Robi,Prepaid,Sylhet,Business,Smartphone (Mid),2G,1GB/day,Mobile Banking (bKash),27,356.21,147.7,32,9.015,0,0,1,26/05/2022,14/12/2024,Network Issue,2,1
BD0000176,Grameenphone,Prepaid,Rajshahi,Senior,Smartphone (Mid),4G,2GB/day,Credit Card,44,408.77,26.9,28,4.203,0,0,1,18/11/2024,06/09/2024,No Complaint,1,0
BD0000177,Robi,Prepaid,Dhaka,Business,Smartphone (Premium),4G,2GB/day,Mobile Banking (bKash),10,50,200.8,28,0.785,0,0,1,03/05/2023,28/06/2023,No Complaint,3,0
BD0000178,Grameenphone,Prepaid,Khulna,Student,Smartphone (Premium),4G,5GB/day,Mobile Banking (bKash),59,288.18,87.7,32,4.471,0,0,1,25/07/2023,08/11/2022,No Complaint,3,0
BD0000179,Teletalk,Prepaid,Barisal,Business,Smartphone (Budget),4G,5GB/day,Mobile Banking (bKash),5,459.38,135.9,32,0.926,0,0,1,21/09/2024,16/07/2023,No Complaint,1,0
BD0000180,Grameenphone,Prepaid,Khulna,Rural,Feature Phone,4G,2GB/day,Mobile Banking (bKash),47,137.71,253.5,39,8.566,0,0,0,15/03/2023,07/03/2022,Network Issue,4,0
BD0000181,Grameenphone,Prepaid,Rajshahi,Rural,Smartphone (Budget),4G,2GB/day,Mobile Banking (Nagad),8,260.73,337,30,0.603,0,0,1,28/09/2022,17/02/2024,Customer Service,6,0
BD0000182,Grameenphone,Postpaid,Khulna,Senior,Smartphone (Budget),4G,50GB/month,Mobile Banking (Nagad),1,1292.81,96.2,32,1.592,0,0,1,26/08/2024,29/07/2023,Data Speed,5,0
BD0000183,Teletalk,Prepaid,Chattogram,Business,Smartphone (Budget),4G,No Data,Auto Debit,3,179.48,50.6,27,0,0,0,0,13/05/2023,06/04/2022,Network Issue,7,1
BD0000184,Banglalink,Prepaid,Dhaka,Business,Smartphone (Budget),3G,5GB/day,Mobile Banking (bKash),20,70.13,106.4,25,0.594,0,0,0,26/08/2024,15/03/2024,No Complaint,7,0
BD0000185,Grameenphone,Prepaid,Dhaka,Senior,Smartphone (Budget),4G,1GB/day,Mobile Banking (bKash),77,403.53,47.7,32,1.719,0,0,1,13/04/2024,29/11/2024,No Complaint,2,0
BD0000186,Robi,Prepaid,Barisal,Student,Smartphone (Premium),3G,1GB/day,Mobile Banking (bKash),4,241.46,85.2,40,2.162,1,0,0,25/01/2023,03/11/2023,Billing Error,3,0
BD0000187,Banglalink,Prepaid,Barisal,Rural,Smartphone (Premium),4G,2GB/day,Credit Card,1,170.13,1163,30,0.337,1,0,1,13/07/2022,20/01/2022,Customer Service,9,0
BD0000188,Robi,Prepaid,Dhaka,Rural,Smartphone (Budget),5G,1GB/day,Cash,35,498.89,329.1,30,0.798,0,1,0,18/07/2022,24/02/2024,No Complaint,2,0
BD0000189,Robi,Postpaid,Dhaka,Rural,Feature Phone,4G,2GB/day,Rocket,16,862.21,105.3,32,1.079,0,0,1,01/06/2024,02/07/2023,No Complaint,3,0
BD0000190,Grameenphone,Postpaid,Dhaka,Business,Smartphone (Budget),3G,5GB/day,Mobile Banking (bKash),3,300,26.3,31,2.199,0,0,1,27/12/2023,30/04/2023,No Complaint,3,1
BD0000191,Grameenphone,Postpaid,Chattogram,Business,Feature Phone,4G,2GB/day,Mobile Banking (Nagad),17,1049.96,201.1,37,5.66,0,1,1,17/05/2024,06/09/2023,No Complaint,6,0
BD0000192,Banglalink,Postpaid,Dhaka,Rural,Smartphone (Budget),3G,30GB/month,Rocket,14,516.02,228.7,33,4.072,0,0,1,21/04/2024,12/01/2024,No Complaint,5,0
BD0000193,Banglalink,Prepaid,Chattogram,Student,Smartphone (Budget),3G,10GB/day,Mobile Banking (bKash),3,400.4,2.7,33,1.484,0,0,0,14/08/2024,17/09/2024,No Complaint,2,0
BD0000194,Robi,Prepaid,Chattogram,Senior,Smartphone (Premium),4G,5GB/day,Mobile Banking (bKash),65,512.2,25,24,0.115,0,0,1,21/04/2022,28/12/2023,Billing Error,9,0
BD0000195,Grameenphone,Prepaid,Dhaka,Senior,Smartphone (Mid),4G,5GB/day,Mobile Banking (bKash),79,576.89,418.5,31,5.288,0,0,0,21/07/2022,23/11/2024,No Complaint,2,0
BD0000196,Grameenphone,Prepaid,Sylhet,Business,Smartphone (Premium),3G,1GB/day,Auto Debit,12,330.83,17.4,33,0.966,1,0,1,05/05/2022,08/12/2022,Network Issue,8,0
BD0000197,Robi,Postpaid,Dhaka,Rural,Smartphone (Mid),4G,2GB/day,Mobile Banking (bKash),6,876.41,16.6,32,0.596,0,0,1,04/04/2024,08/05/2023,No Complaint,10,0
BD0000198,Banglalink,Prepaid,Chattogram,Senior,Smartphone (Mid),4G,2GB/day,Mobile Banking (Nagad),6,147.96,320.7,29,0.112,0,1,0,26/11/2023,04/11/2022,Network Issue,9,0
BD0000199,Banglalink,Postpaid,Barisal,Rural,Smartphone (Budget),4G,1GB/day,Cash,4,978.52,481.6,28,4.009,0,0,1,12/08/2022,03/09/2023,No Complaint,3,0
BD0000200,Banglalink,Postpaid,Sylhet,Urban,Smartphone (Mid),4G,1GB/day,Auto Debit,24,1089.67,236.4,25,1.625,0,0,1,25/05/2023,20/08/2024,Billing Error,4,0
BD0000201,Robi,Prepaid,Barisal,Student,Smartphone (Mid),4G,1GB/day,Mobile Banking (Nagad),24,116.83,151.1,27,2.05,0,0,0,28/01/2023,22/05/2022,No Complaint,4,0
BD0000202,Grameenphone,Prepaid,Khulna,Business,Smartphone (Mid),4G,5GB/day,Mobile Banking (bKash),27,274.32,640.7,42,1.264,0,0,0,25/01/2023,09/07/2022,No Complaint,5,0
BD0000203,Grameenphone,Postpaid,Dhaka,Rural,Feature Phone,5G,No Data,Mobile Banking (bKash),10,948.84,4,29,0,0,0,1,07/07/2024,11/07/2023,Billing Error,8,0
BD0000204,Banglalink,Postpaid,Chattogram,Senior,Feature Phone,4G,10GB/day,Mobile Banking (bKash),28,943.65,4.6,30,1.499,0,0,1,15/10/2022,13/06/2024,No Complaint,1,0
BD0000205,Robi,Prepaid,Dhaka,Student,Smartphone (Budget),4G,Unlimited,Mobile Banking (Nagad),36,492.16,106,25,1.739,0,0,0,14/05/2024,15/09/2022,No Complaint,2,0
BD0000206,Grameenphone,Postpaid,Chattogram,Urban,Smartphone (Mid),4G,1GB/day,Cash,43,689.09,108,28,0.466,0,0,1,11/01/2023,04/07/2024,No Complaint,9,0
BD0000207,Grameenphone,Prepaid,Dhaka,Rural,Smartphone (Mid),2G,2GB/day,Mobile Banking (bKash),5,147.61,3.7,25,9.328,1,0,0,25/07/2023,29/08/2024,Network Issue,8,0
BD0000208,Robi,Prepaid,Chattogram,Business,Smartphone (Budget),4G,10GB/day,Mobile Banking (bKash),1,199.96,383.6,32,1.428,0,1,0,05/08/2024,23/10/2022,Data Speed,2,0
BD0000209,Grameenphone,Prepaid,Dhaka,Rural,Smartphone (Mid),4G,2GB/day,Mobile Banking (bKash),1,180.1,164.2,21,4.574,0,1,0,27/05/2023,02/01/2022,No Complaint,6,0
BD0000210,Grameenphone,Prepaid,Dhaka,Rural,Smartphone (Budget),4G,1GB/day,Mobile Banking (Nagad),13,163.52,36.7,30,0.794,0,0,1,04/06/2022,14/04/2022,No Complaint,1,0
BD0000211,Robi,Postpaid,Rajshahi,Business,Feature Phone,4G,Unlimited,Mobile Banking (bKash),20,694.96,311,27,5.677,1,1,1,26/06/2024,26/07/2024,No Complaint,4,0
BD0000212,Robi,Prepaid,Dhaka,Student,Smartphone (Budget),4G,2GB/day,Mobile Banking (bKash),1,180.87,158,26,6.385,0,0,0,20/07/2022,02/09/2023,Billing Error,1,0
BD0000213,Robi,Prepaid,Khulna,Business,Smartphone (Budget),3G,2GB/day,Mobile Banking (bKash),6,213.13,207.1,38,6.01,0,1,1,14/04/2022,08/02/2023,No Complaint,4,0
BD0000214,Grameenphone,Prepaid,Khulna,Business,Smartphone (Mid),4G,5GB/day,Mobile Banking (bKash),39,544.74,151.6,34,2.402,0,0,1,31/01/2022,17/10/2023,No Complaint,4,0
BD0000215,Robi,Prepaid,Rangpur,Rural,Feature Phone,5G,2GB/day,Cash,5,437.98,37,27,0.96,0,1,0,11/07/2022,27/01/2024,No Complaint,3,0
BD0000216,Grameenphone,Postpaid,Chattogram,Senior,Smartphone (Mid),5G,2GB/day,Mobile Banking (Nagad),7,1030.53,188.4,32,6.72,0,0,1,30/04/2023,31/01/2023,No Complaint,3,0
BD0000217,Grameenphone,Prepaid,Mymensingh,Rural,Smartphone (Mid),3G,1GB/day,Mobile Banking (bKash),2,312.63,223.2,26,5.256,0,1,1,07/12/2022,10/06/2022,Customer Service,4,0
BD0000218,Banglalink,Prepaid,Rangpur,Business,Feature Phone,3G,5GB/day,Mobile Banking (Nagad),32,430.65,166.4,23,0.476,0,1,0,12/04/2024,31/01/2022,No Complaint,6,0
BD0000219,Robi,Prepaid,Chattogram,Rural,Smartphone (Mid),4G,1GB/day,Mobile Banking (Nagad),21,397.92,296.8,25,0.28,0,0,0,21/09/2024,19/03/2024,Billing Error,6,0
BD0000220,Banglalink,Prepaid,Dhaka,Student,Smartphone (Mid),5G,Unlimited,Mobile Banking (bKash),75,292.02,16,35,4.401,1,1,1,12/09/2024,02/06/2024,No Complaint,5,0
BD0000221,Robi,Postpaid,Chattogram,Business,Smartphone (Budget),4G,1GB/day,Cash,12,300,189.1,32,0.796,1,1,1,14/03/2023,22/03/2024,No Complaint,9,0
BD0000222,Robi,Postpaid,Chattogram,Business,Feature Phone,2G,1GB/day,Mobile Banking (bKash),1,927.48,114.9,32,1.788,0,0,1,01/04/2024,26/06/2022,No Complaint,2,0
BD0000223,Grameenphone,Prepaid,Dhaka,Rural,Smartphone (Budget),4G,1GB/day,Credit Card,27,358.62,173.3,31,0.136,0,0,0,01/05/2022,30/12/2022,Network Issue,4,0
BD0000224,Grameenphone,Prepaid,Sylhet,Senior,Smartphone (Premium),4G,30GB/month,Cash,36,64.94,346.9,22,9.323,0,0,1,04/12/2022,03/08/2022,No Complaint,7,0
BD0000225,Grameenphone,Prepaid,Dhaka,Business,Smartphone (Mid),5G,2GB/day,Cash,25,241.73,141.1,34,4.872,0,0,0,16/02/2024,17/02/2024,No Complaint,4,0
BD0000226,Grameenphone,Prepaid,Dhaka,Rural,Smartphone (Budget),4G,2GB/day,Mobile Banking (Nagad),1,246.11,409,24,0.41,0,1,1,05/01/2022,20/07/2023,No Complaint,4,0
BD0000227,Airtel,Prepaid,Rajshahi,Student,Smartphone (Mid),5G,1GB/day,Auto Debit,1,293.18,66.6,41,0.188,0,1,0,10/03/2024,08/09/2022,Customer Service,1,0
BD0000228,Grameenphone,Prepaid,Dhaka,Business,Smartphone (Budget),4G,10GB/day,Credit Card,7,476.59,128,21,0.238,0,0,1,28/06/2023,31/03/2023,No Complaint,3,0
BD0000229,Banglalink,Prepaid,Barisal,Urban,Smartphone (Budget),3G,50GB/month,Mobile Banking (bKash),9,591.68,212.7,37,3.346,0,0,0,20/07/2024,12/01/2023,No Complaint,6,0
BD0000230,Robi,Postpaid,Mymensingh,Student,Smartphone (Budget),4G,1GB/day,Auto Debit,49,1207.05,3.1,32,0.688,0,0,1,08/08/2023,25/02/2022,Customer Service,9,0
BD0000231,Banglalink,Prepaid,Dhaka,Business,Smartphone (Premium),4G,Unlimited,Mobile Banking (bKash),73,163.11,519.8,40,4.913,0,1,1,16/05/2024,23/03/2024,Data Speed,8,0
BD0000232,Robi,Prepaid,Rangpur,Urban,Smartphone (Mid),5G,1GB/day,Mobile Banking (Nagad),1,69.72,96.9,35,0.317,0,0,1,23/09/2024,23/02/2023,No Complaint,10,0
BD0000233,Robi,Prepaid,Sylhet,Rural,Feature Phone,3G,10GB/day,Mobile Banking (bKash),1,295.91,99.3,41,2.84,0,1,1,14/11/2022,18/10/2023,No Complaint,2,1
BD0000234,Robi,Prepaid,Chattogram,Senior,Smartphone (Budget),3G,30GB/month,Mobile Banking (Nagad),19,461.21,90.7,33,6.823,0,0,0,24/01/2023,23/07/2024,No Complaint,10,0
BD0000235,Grameenphone,Postpaid,Chattogram,Rural,Smartphone (Budget),4G,2GB/day,Mobile Banking (Nagad),49,1373.03,33,24,3.181,0,0,1,31/08/2023,09/11/2022,Billing Error,9,0
BD0000236,Robi,Prepaid,Chattogram,Business,Smartphone (Premium),4G,30GB/month,Auto Debit,76,305.27,258.7,34,13.134,0,0,1,22/03/2023,31/05/2022,No Complaint,7,0
BD0000237,Grameenphone,Postpaid,Chattogram,Student,Smartphone (Budget),3G,50GB/month,Credit Card,17,523.62,108.5,29,1.224,1,1,1,30/04/2022,20/10/2022,No Complaint,9,0
BD0000238,Grameenphone,Postpaid,Chattogram,Senior,Smartphone (Budget),4G,2GB/day,Cash,29,591.9,14.7,38,3.293,0,0,1,05/05/2022,05/11/2023,No Complaint,7,0
BD0000239,Robi,Postpaid,Khulna,Business,Smartphone (Premium),4G,1GB/day,Cash,45,770.25,15.9,29,2.591,0,1,1,05/10/2023,29/06/2022,Network Issue,9,0
BD0000240,Grameenphone,Postpaid,Rajshahi,Business,Feature Phone,4G,Unlimited,Auto Debit,75,321.11,7.5,21,0.618,1,0,1,28/04/2022,20/05/2024,Billing Error,7,0
BD0000241,Teletalk,Prepaid,Dhaka,Student,Smartphone (Budget),5G,1GB/day,Mobile Banking (bKash),1,218.8,11,29,2.025,1,1,0,13/04/2022,29/01/2022,Billing Error,4,0
BD0000242,Teletalk,Prepaid,Dhaka,Business,Smartphone (Budget),2G,30GB/month,Cash,5,50,40.4,20,3.97,0,1,1,03/09/2024,25/04/2023,No Complaint,7,0
BD0000243,Teletalk,Prepaid,Dhaka,Student,Smartphone (Budget),4G,10GB/day,Mobile Banking (Nagad),13,333.25,151.1,30,2.197,0,1,1,26/10/2024,25/02/2022,Billing Error,6,0
BD0000244,Grameenphone,Prepaid,Chattogram,Rural,Smartphone (Mid),4G,2GB/day,Mobile Banking (Nagad),11,323.87,398,35,5.967,1,1,1,23/12/2024,14/01/2024,Customer Service,4,0
BD0000245,Grameenphone,Prepaid,Chattogram,Urban,Smartphone (Budget),2G,10GB/day,Cash,35,600.88,366.8,45,0.763,0,0,1,19/11/2022,06/12/2022,Customer Service,4,0
BD0000246,Teletalk,Prepaid,Chattogram,Senior,Smartphone (Budget),5G,30GB/month,Mobile Banking (bKash),78,204.66,93.7,32,1.454,0,1,1,27/04/2022,26/07/2022,No Complaint,6,0
BD0000247,Grameenphone,Postpaid,Dhaka,Business,Smartphone (Budget),4G,10GB/day,Mobile Banking (Nagad),40,309.71,29.7,29,1.574,0,0,1,06/11/2024,24/11/2023,No Complaint,8,0
BD0000248,Airtel,Postpaid,Chattogram,Student,Smartphone (Budget),4G,5GB/day,Mobile Banking (bKash),11,725.49,46.8,16,0.733,0,0,1,14/06/2022,01/10/2022,No Complaint,5,0
BD0000249,Airtel,Prepaid,Khulna,Student,Smartphone (Budget),4G,Unlimited,Mobile Banking (bKash),5,313.25,339.8,47,0.245,0,0,0,16/01/2023,01/02/2024,No Complaint,7,1
BD0000250,Banglalink,Prepaid,Dhaka,Student,Smartphone (Budget),4G,5GB/day,Mobile Banking (Nagad),5,50,143.8,26,12.893,0,1,0,21/05/2022,30/08/2024,No Complaint,10,0
BD0000251,Grameenphone,Prepaid,Chattogram,Urban,Smartphone (Mid),4G,1GB/day,Cash,6,266.42,254.4,23,4.762,0,1,0,20/05/2022,31/08/2023,Customer Service,2,0
BD0000252,Grameenphone,Prepaid,Khulna,Business,Feature Phone,4G,No Data,Mobile Banking (bKash),15,181.63,203.2,29,0,0,0,0,27/04/2023,18/08/2022,Customer Service,7,0
BD0000253,Banglalink,Prepaid,Dhaka,Student,Smartphone (Premium),4G,1GB/day,Mobile Banking (bKash),16,282.05,6.8,33,0.805,0,1,1,06/04/2024,10/01/2023,No Complaint,5,0
BD0000254,Grameenphone,Prepaid,Rangpur,Business,Smartphone (Mid),4G,2GB/day,Credit Card,21,338.54,359.6,36,3.088,0,0,1,03/09/2022,05/11/2022,No Complaint,5,0
BD0000255,Grameenphone,Prepaid,Dhaka,Student,Smartphone (Budget),5G,1GB/day,Mobile Banking (bKash),87,108.15,394.6,24,2.273,0,0,1,20/05/2023,17/06/2022,No Complaint,7,0
BD0000256,Robi,Prepaid,Dhaka,Urban,Feature Phone,3G,30GB/month,Mobile Banking (Nagad),8,50,218.1,30,2.647,0,0,1,23/03/2022,05/10/2023,No Complaint,3,0
BD0000257,Teletalk,Prepaid,Dhaka,Student,Feature Phone,4G,50GB/month,Cash,3,50,182.5,29,7.607,0,0,1,17/06/2022,06/02/2023,Billing Error,8,0
BD0000258,Robi,Prepaid,Sylhet,Student,Smartphone (Premium),4G,1GB/day,Mobile Banking (Nagad),22,271.12,5,26,1.278,0,0,0,08/05/2024,01/07/2023,No Complaint,5,0
BD0000259,Robi,Postpaid,Dhaka,Urban,Smartphone (Premium),4G,Unlimited,Cash,32,300,398.1,27,2.732,0,0,1,06/12/2024,07/06/2024,No Complaint,4,0
BD0000260,Grameenphone,Postpaid,Chattogram,Urban,Smartphone (Mid),4G,5GB/day,Credit Card,13,481.52,86.9,28,7.191,0,0,1,10/10/2023,23/06/2022,No Complaint,3,0
BD0000261,Robi,Prepaid,Barisal,Business,Smartphone (Budget),4G,5GB/day,Cash,64,194.99,85.4,38,6.017,0,1,0,19/06/2023,28/06/2022,Billing Error,10,0
BD0000262,Airtel,Prepaid,Rajshahi,Rural,Smartphone (Budget),4G,2GB/day,Cash,17,217.5,332.1,24,0.408,0,1,0,23/02/2023,08/07/2024,Network Issue,3,0
BD0000263,Grameenphone,Prepaid,Chattogram,Student,Smartphone (Budget),4G,5GB/day,Mobile Banking (Nagad),90,288.65,80.5,33,3.66,0,0,0,06/10/2023,14/12/2024,No Complaint,4,0
BD0000264,Robi,Prepaid,Chattogram,Rural,Smartphone (Mid),4G,5GB/day,Mobile Banking (bKash),83,487.44,194.1,43,0.669,0,0,0,04/05/2023,25/07/2024,Network Issue,8,0
BD0000265,Banglalink,Prepaid,Dhaka,Student,Smartphone (Budget),3G,Unlimited,Credit Card,22,620.16,930.4,29,6.051,0,0,1,28/06/2023,05/11/2023,No Complaint,4,0
BD0000266,Banglalink,Prepaid,Chattogram,Urban,Smartphone (Mid),4G,No Data,Mobile Banking (Nagad),37,204.76,303.3,26,0,0,0,1,21/03/2024,29/09/2022,No Complaint,6,0
BD0000267,Robi,Prepaid,Barisal,Student,Feature Phone,4G,1GB/day,Mobile Banking (Nagad),46,288.34,98.6,28,0.553,0,0,0,26/09/2022,02/07/2024,No Complaint,5,0
BD0000268,Robi,Prepaid,Barisal,Urban,Smartphone (Mid),4G,5GB/day,Mobile Banking (bKash),4,579.44,53.6,25,2.503,1,0,0,07/09/2023,02/02/2023,Network Issue,6,0
BD0000269,Grameenphone,Prepaid,Dhaka,Urban,Smartphone (Premium),4G,30GB/month,Mobile Banking (Nagad),7,303.44,226.7,35,1.705,0,1,1,25/07/2024,17/11/2023,No Complaint,5,0
BD0000270,Grameenphone,Prepaid,Chattogram,Student,Smartphone (Mid),4G,2GB/day,Mobile Banking (bKash),5,443.35,19.3,31,3.231,0,0,1,10/10/2023,23/04/2024,No Complaint,1,0
BD0000271,Banglalink,Prepaid,Dhaka,Student,Smartphone (Budget),4G,2GB/day,Mobile Banking (bKash),1,147.12,239.3,29,3.931,1,1,1,29/05/2022,02/01/2023,No Complaint,3,0
BD0000272,Banglalink,Prepaid,Rajshahi,Student,Smartphone (Mid),3G,50GB/month,Cash,27,357.19,36.4,34,1.698,0,0,0,20/01/2022,24/02/2023,Data Speed,4,0
BD0000273,Banglalink,Prepaid,Chattogram,Rural,Smartphone (Premium),3G,5GB/day,Auto Debit,11,274.38,10.3,26,7.061,0,1,1,27/07/2024,22/12/2022,Network Issue,6,0
